Year,Month,Day,Unit,Rep,Height_cm
2021,7,9,302,7,23.5
2021,7,9,302,8,12
2021,7,9,303,1,33.5
2021,7,9,303,2,56.5
2021,7,9,303,3,32.5
2021,7,9,303,4,46.5
2021,7,9,303,5,25.5
2021,7,9,303,6,11
2021,7,9,303,7,16.5
2021,7,9,303,8,15
2021,7,9,303,9,26.5
2021,7,9,303,10,17.5
2021,7,9,309,1,24
2021,7,9,309,2,19
2021,7,9,309,3,18.5
2021,7,9,309,4,21
2021,7,9,309,5,20.5
2021,7,9,309,6,15.8
2021,7,9,309,7,23
2021,7,9,309,8,26
2021,7,9,309,9,42
2021,7,9,309,10,19
2021,7,9,310,1,9.5
2021,7,9,310,2,13
2021,7,9,310,3,22
2021,7,9,310,4,16
2021,7,9,310,5,19
2021,7,9,310,6,12
2021,7,9,310,7,13.5
2021,7,9,310,8,15
2021,7,9,310,9,20
2021,7,9,310,10,15
2021,7,9,312,1,23
2021,7,9,312,2,20.5
2021,7,9,312,3,23
2021,7,9,312,4,27
2021,7,9,312,5,44
2021,7,9,312,6,22
2021,7,9,312,7,23
2021,7,9,312,8,21.5
2021,7,9,312,9,25
2021,7,9,312,10,30
2021,7,9,315,1,22
2021,7,9,315,2,20.5
2021,7,9,315,3,16
2021,7,9,315,4,22.5
2021,7,9,315,5,32
2021,7,9,315,6,22
2021,7,9,315,7,26.5
2021,7,9,315,8,33.5
2021,7,9,315,9,34
2021,7,9,315,10,14
2021,7,9,317,1,26
2021,7,9,317,2,24
2021,7,9,317,3,73.5
2021,7,9,317,4,7.5
2021,7,9,317,5,29
2021,7,9,317,6,27.5
2021,7,9,317,7,40
2021,7,9,317,8,22.5
2021,7,9,317,9,32
2021,7,9,317,10,25
2021,7,9,401,1,18.5
2021,7,9,401,2,12
2021,7,9,401,3,37.5
2021,7,9,401,4,25
2021,7,9,401,5,18
2021,7,9,401,6,13
2021,7,9,401,7,16
2021,7,9,401,8,18.5
2021,7,9,401,9,21
2021,7,9,401,10,8
2021,7,9,406,1,16
2021,7,9,406,2,28
2021,7,9,406,3,27.5
2021,7,9,406,4,25.5
2021,7,9,406,5,23.5
2021,7,9,412,1,29
2021,7,9,412,2,28.5
2021,7,9,412,3,16
2021,7,9,412,4,38
2021,7,9,412,5,33
2021,7,9,412,6,27
2021,7,9,412,7,28
2021,7,9,412,8,15
2021,7,9,413,1,30
2021,7,9,413,2,25
2021,7,9,413,3,31.5
2021,7,9,413,4,27.5
2021,7,9,413,5,18
2021,7,9,413,6,32
2021,7,9,413,7,19
2021,7,9,413,8,19
2021,7,9,413,9,19.5
2021,7,9,413,10,14.5
2021,7,9,414,1,27.5
2021,7,9,414,2,16.5
2021,7,9,414,3,25
2021,7,9,414,4,18
2021,7,9,414,5,16
2021,7,9,414,6,35
2021,7,9,414,7,26
2021,7,9,414,8,26
2021,7,9,414,9,32.5
2021,7,9,414,10,45.5
2021,7,9,415,1,42
2021,7,9,415,2,32
2021,7,9,415,3,37
2021,7,9,415,4,22.5
2021,7,29,102,1,24
2021,7,29,102,2,26
2021,7,29,102,3,24
2021,7,29,102,4,24.5
2021,7,29,102,5,20
2021,7,29,102,6,29
2021,7,29,102,7,15
2021,7,29,102,8,29
2021,7,29,105,1,28
2021,7,29,105,2,32.5
2021,7,29,105,3,22
2021,7,29,105,4,24
2021,7,29,105,5,19
2021,7,29,105,6,20
2021,7,29,105,7,10.5
2021,7,29,105,8,9
2021,7,29,105,9,15
2021,7,29,106,1,28
2021,7,29,106,2,25
2021,7,29,106,3,18.5
2021,7,29,106,4,32
2021,7,29,106,5,13
2021,7,29,106,6,15.5
2021,7,29,106,7,19.5
2021,7,29,106,8,17
2021,7,29,106,9,14.5
2021,7,29,106,10,15
2021,7,29,107,1,29
2021,7,29,107,2,20.5
2021,7,29,107,3,21
2021,7,29,107,4,25.5
2021,7,29,107,5,35
2021,7,29,107,6,28
2021,7,29,107,7,18.5
2021,7,29,107,8,21
2021,7,29,107,9,24
2021,7,29,107,10,20
2021,7,29,110,1,15
2021,7,29,110,2,32
2021,7,29,110,3,33
2021,7,29,110,4,38
2021,7,29,110,5,16
2021,7,29,110,6,34
2021,7,29,110,7,18
2021,7,29,110,8,22
2021,7,29,110,9,20
2021,7,29,110,10,30
2021,7,29,113,1,36
2021,7,29,113,2,39
2021,7,29,113,3,30
2021,7,29,113,4,34.5
2021,7,29,113,5,31.5
2021,7,29,113,6,16
2021,7,29,113,7,35
2021,7,29,113,8,31
2021,7,29,113,9,33
2021,7,29,113,10,20.5
2021,7,29,204,1,11
2021,7,29,205,1,27
2021,7,29,205,2,33.5
2021,7,29,205,3,24
2021,7,29,205,4,31.5
2021,7,29,205,5,27.5
2021,7,29,205,6,23
2021,7,29,205,7,28
2021,7,29,205,8,27
2021,7,29,209,1,19.5
2021,7,29,209,2,20
2021,7,29,209,3,18
2021,7,29,209,4,18
2021,7,29,209,5,19.5
2021,7,29,209,6,29
2021,7,29,209,7,41
2021,7,29,209,8,39
2021,7,29,209,9,41
2021,7,29,209,10,26.5
2021,7,29,214,1,29.5
2021,7,29,214,2,26
2021,7,29,214,3,30
2021,7,29,214,4,18.5
2021,7,29,214,5,30.5
2021,7,29,214,6,34.5
2021,7,29,214,7,25
2021,7,29,215,1,27.5
2021,7,29,215,2,27
2021,7,29,215,3,27
2021,7,29,215,4,17
2021,7,29,215,5,17
2021,7,29,215,6,31
2021,7,29,215,7,20
2021,7,29,218,1,29
2021,7,29,218,2,35.5
2021,7,29,218,3,21.5
2021,7,29,218,4,33.5
2021,7,29,218,5,17.5
2021,7,29,218,6,17
2021,7,29,218,7,21
2021,7,29,218,8,16
2021,7,29,302,1,30
2021,7,29,302,2,35
2021,7,29,302,3,19
2021,7,29,302,4,40
2021,7,29,302,5,23.5
2021,7,29,302,6,24
2021,7,29,302,7,21.5
2021,7,29,302,8,12
2021,7,29,303,1,42
2021,7,29,303,2,34
2021,7,29,303,3,31.5
2021,7,29,303,4,26.5
2021,7,29,303,5,58.5
2021,7,29,303,6,20
2021,7,29,303,7,15
2021,7,29,303,8,28
2021,7,29,309,1,20
2021,7,29,309,2,19.5
2021,7,29,309,3,28
2021,7,29,309,4,20
2021,7,29,309,5,18
2021,7,29,309,6,35.5
2021,7,29,309,7,45
2021,7,29,309,8,18
2021,7,29,309,9,27
2021,7,29,309,10,19
2021,7,29,310,1,23
2021,7,29,310,2,25
2021,7,29,310,3,15
2021,7,29,310,4,19
2021,7,29,310,5,12
2021,7,29,310,6,15
2021,7,29,310,7,12
2021,7,29,310,8,14
2021,7,29,310,9,14.5
2021,7,29,310,10,19.5
2021,7,29,312,1,40
2021,7,29,312,2,22
2021,7,29,312,3,20
2021,7,29,312,4,22
2021,7,29,312,5,24
2021,7,29,312,6,19
2021,7,29,312,7,25
2021,7,29,312,8,29.5
2021,7,29,312,9,21
2021,7,29,312,10,21.5
2021,7,29,315,1,21
2021,7,29,315,2,17
2021,7,29,315,3,24
2021,7,29,315,4,32
2021,7,29,315,5,17
2021,7,29,315,6,25
2021,7,29,315,7,13
2021,7,29,315,8,33
2021,7,29,315,9,36
2021,7,29,315,10,17
2021,7,29,317,1,24
2021,7,29,317,2,33
2021,7,29,317,3,23.5
2021,7,29,317,4,40
2021,7,29,317,5,34
2021,7,29,317,6,32
2021,7,29,317,7,32
2021,7,29,317,8,24
2021,7,29,317,9,28
2021,7,29,317,10,25
2021,7,29,401,1,20.5
2021,7,29,401,2,17
2021,7,29,401,3,23.5
2021,7,29,401,4,36
2021,7,29,401,5,18.5
2021,7,29,401,6,16
2021,7,29,401,7,12
2021,7,29,401,8,19.5
2021,7,29,401,9,17
2021,7,29,401,10,21.5
2021,7,29,406,1,28
2021,7,29,406,2,25
2021,7,29,406,3,18
2021,7,29,406,4,15
2021,7,29,412,1,26.5
2021,7,29,412,2,25.5
2021,7,29,412,3,17.5
2021,7,29,412,4,36
2021,7,29,412,5,30
2021,7,29,412,6,25
2021,7,29,412,7,25
2021,7,29,413,1,27.5
2021,7,29,413,2,26
2021,7,29,413,3,25
2021,7,29,413,4,34
2021,7,29,413,5,18.5
2021,7,29,413,6,18
2021,7,29,413,7,16.5
2021,7,29,413,8,20.5
2021,7,29,413,9,33
2021,7,29,413,10,16
2021,7,29,414,1,16
2021,7,29,414,2,24.5
2021,7,29,414,3,26
2021,7,29,414,4,16
2021,7,29,414,5,20
2021,7,29,414,6,22.5
2021,7,29,414,7,34
2021,7,29,414,8,26.5
2021,7,29,414,9,26
2021,7,29,414,10,42.5
2021,7,29,415,1,21.5
2021,7,29,415,2,37.5
2021,7,29,415,3,42
2021,7,29,415,4,33
2021,8,9,102,1,22
2021,8,9,102,2,22
2021,8,9,102,3,15
2021,8,9,102,4,24
2021,8,9,102,5,23
2021,8,9,102,6,23
2021,8,9,102,7,22
2021,8,9,102,8,30
2021,8,9,105,1,24
2021,8,9,105,2,32
2021,8,9,105,3,27
2021,8,9,105,4,18
2021,8,9,105,5,9
2021,8,9,105,6,12
2021,8,9,105,7,20.5
2021,8,9,105,8,22
2021,8,9,106,1,15
2021,8,9,106,2,19
2021,8,9,106,3,17
2021,8,9,106,4,16
2021,8,9,106,5,19
2021,8,9,106,6,29
2021,8,9,106,7,26
2021,8,9,106,8,17
2021,8,9,106,9,32
2021,8,9,106,10,14
2021,8,9,107,1,18.5
2021,8,9,107,2,20
2021,8,9,107,3,19
2021,8,9,107,4,32
2021,8,9,107,5,28
2021,8,9,107,6,23
2021,8,9,107,7,21
2021,8,9,107,8,35
2021,8,9,107,9,28
2021,8,9,107,10,26
2021,8,9,110,1,17.5
2021,8,9,110,2,32.5
2021,8,9,110,3,12
2021,8,9,110,4,38
2021,8,9,110,5,38
2021,8,9,110,6,36
2021,8,9,110,7,19
2021,8,9,110,8,22
2021,8,9,110,9,19
2021,8,9,110,10,30
2021,8,9,113,1,34
2021,8,9,113,2,36
2021,8,9,113,3,39
2021,8,9,113,4,30
2021,8,9,113,5,31
2021,8,9,113,6,33
2021,8,9,113,7,30
2021,8,9,113,8,34
2021,8,9,113,9,16
2021,8,9,205,1,26
2021,8,9,205,2,34
2021,8,9,205,3,25
2021,8,9,205,4,32
2021,8,9,205,5,28
2021,8,9,205,6,28
2021,8,9,205,7,28
2021,8,9,205,8,24
2021,8,9,209,1,30
2021,8,9,209,2,42
2021,8,9,209,3,40
2021,8,9,209,4,40
2021,8,9,209,5,26
2021,8,9,209,6,21
2021,8,9,209,7,17
2021,8,9,209,8,19
2021,8,9,209,9,16
2021,8,9,209,10,20
2021,8,9,214,1,18.5
2021,8,9,214,2,26
2021,8,9,214,3,31
2021,8,9,214,4,29
2021,8,9,214,5,29
2021,8,9,214,6,35
2021,8,9,214,7,26
2021,8,9,215,1,28
2021,8,9,215,2,28
2021,8,9,215,3,20
2021,8,9,215,4,30
2021,8,9,215,5,17
2021,8,9,215,6,16
2021,8,9,215,7,27
2021,8,9,218,1,23
2021,8,9,218,2,33
2021,8,9,218,3,35
2021,8,9,218,4,29
2021,8,9,218,5,19
2021,8,9,218,6,17
2021,8,9,218,7,16
2021,8,9,218,8,21
2021,8,9,302,1,23
2021,8,9,302,2,22
2021,8,9,302,3,29.5
2021,8,9,302,4,25
2021,8,9,302,5,19.5
2021,8,9,302,6,41
2021,8,9,302,7,24
2021,8,9,303,1,28
2021,8,9,303,2,14
2021,8,9,303,3,19
2021,8,9,303,4,46
2021,8,9,303,5,59
2021,8,9,303,6,26
2021,8,9,303,7,31
2021,8,9,303,8,44
2021,8,9,303,9,34
2021,8,9,309,1,20
2021,8,9,309,2,20
2021,8,9,309,3,25
2021,8,9,309,4,35
2021,8,9,309,5,26
2021,8,9,309,6,25
2021,8,9,309,7,20
2021,8,9,309,8,17
2021,8,9,309,9,20
2021,8,9,309,10,20
2021,8,9,310,1,15
2021,8,9,310,2,12
2021,8,9,310,3,25
2021,8,9,310,4,24
2021,8,9,310,5,21
2021,8,9,310,6,19
2021,8,9,310,7,15
2021,8,9,310,8,16
2021,8,9,310,9,13
2021,8,9,312,1,21
2021,8,9,312,2,24
2021,8,9,312,3,21
2021,8,9,312,4,20
2021,8,9,312,5,40
2021,8,9,312,6,23
2021,8,9,312,7,30
2021,8,9,312,8,20
2021,8,9,312,9,26
2021,8,9,312,10,22
2021,8,9,315,1,18
2021,8,9,315,2,13
2021,8,9,315,3,36
2021,8,9,315,4,33
2021,8,9,315,5,28
2021,8,9,315,6,24
2021,8,9,315,7,31
2021,8,9,315,8,20
2021,8,9,315,9,16
2021,8,9,315,10,23
2021,8,9,317,1,21
2021,8,9,317,2,41
2021,8,9,317,3,32
2021,8,9,317,4,32
2021,8,9,317,5,33
2021,8,9,317,6,33
2021,8,9,317,7,7
2021,8,9,317,8,25
2021,8,9,317,9,29
2021,8,9,317,10,24
2021,8,9,401,1,16
2021,8,9,401,2,21
2021,8,9,401,3,19
2021,8,9,401,4,20
2021,8,9,401,5,12
2021,8,9,401,6,17
2021,8,9,401,7,26
2021,8,9,401,8,36
2021,8,9,406,1,25
2021,8,9,406,2,28
2021,8,9,406,3,19
2021,8,9,412,1,26
2021,8,9,412,2,26
2021,8,9,412,3,26
2021,8,9,412,4,25
2021,8,9,412,5,16
2021,8,9,412,6,29
2021,8,9,412,7,35
2021,8,9,413,1,29
2021,8,9,413,2,26
2021,8,9,413,3,34
2021,8,9,413,4,19
2021,8,9,413,5,25.5
2021,8,9,413,6,21
2021,8,9,413,7,34
2021,8,9,413,8,17
2021,8,9,413,9,20
2021,8,9,413,10,16
2021,8,9,414,1,26
2021,8,9,414,2,16
2021,8,9,414,3,25
2021,8,9,414,4,15
2021,8,9,414,5,21
2021,8,9,414,6,40
2021,8,9,414,7,33
2021,8,9,414,8,25
2021,8,9,414,9,26
2021,8,9,414,10,21
2021,8,9,415,1,38
2021,8,9,415,2,20
2021,8,9,415,3,41
2021,8,9,415,4,32
